id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_s,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
907,No candidate mentioned,0.4218,yes,0.6495,Negative,2,0.6495,None of the above,0.4218,,DDRod,,1,,,"RT @JeffSimmons2050: #GOPDebate takeaway â€“ Presence Matters. I see presence as a blend of believability,  articulation of #integrity w/ edgâ€¦",,8/7/2015 9:47,6.29695E+17,Indianapolis,Eastern Time (US & Canada)
908,No candidate mentioned,1,yes,1,Neutral,0,1,None of the above,1,,NathanCJohnson,,0,,,Carly Fiorina Runs Circles Around Chris Matthews Over Hillary's Record - YouTube https://t.co/B9P8WG3ixz #GOPDebate,,8/7/2015 9:47,6.29695E+17,Michigan,Eastern Time (US & Canada)
909,Donald Trump,1,yes,1,Negative,2,1,None of the above,1,,ariannaisgone,,122,,,RT @JRehling: #GOPDebate Donald Trump is what Bruce Wayne would have turned into if his parents lived.,,8/7/2015 9:47,6.29695E+17,Konoha,Pacific Time (US & Canada)
910,No candidate mentioned,1,yes,1,Positive,1,0.3563,None of the above,1,,paladinette,,1,,,"RT @jphoganorg: After #GOPDebate #FeelTheBern can step over fallen #Hillary2016
#Justice #FBI #FEC to dissect too of 22nd Amendment: http:/â€¦",,8/7/2015 9:47,6.29695E+17,"Yukon, Oklahoma",Central Time (US & Canada)
911,Scott Walker,1,yes,1,Negative,2,0.6632,None of the above,0.6421,,asyaakca22,,40,,,"RT @ali: I've compiled a chart based on polling rank versus time allotted to speak at the #GOPDebate. Walker, Paul most robbed http://t.co/â€¦",,8/7/2015 9:47,6.29695E+17,,Eastern Time (US & Canada)
912,No candidate mentioned,0.4642,yes,0.6813,Neutral,0,0.6813,None of the above,0.4642,,BradBannon,,1,,,"""Was GOP Debate a Campaign Preview or Rearview?"" by @BradBannon on @LinkedIn https://t.co/n0mko8qQIE #UniteBlue #P2 #POTUS #GOPDebate #RSG15",,8/7/2015 9:47,6.29695E+17,"Washington, D.C",Eastern Time (US & Canada)
913,No candidate mentioned,1,yes,1,Neutral,0,0.6739,None of the above,1,,queenofattolia,,643,,,RT @richardhine: Joe Biden watching the #GOPDebate http://t.co/6y2aXgITms,,8/7/2015 9:47,6.29695E+17,"Los Angeles, CA",Pacific Time (US & Canada)
914,Donald Trump,0.464,yes,0.6812,Negative,2,0.6812,None of the above,0.2393,,ShadowBard,,1,,,"American women take note: When @@realDonaldTrump justified his piggish attacks on women at the #GOPDebate, not 1 man on stage called him out",,8/7/2015 9:47,6.29695E+17,Chicago,Central Time (US & Canada)
915,No candidate mentioned,0.3923,yes,0.6264,Negative,2,0.6264,Abortion,0.3923,,secretrowbrina,,1753,,,"RT @feministabulous: If you ""hate abortion"" then you shouldn't defund Planned Parenthood because that's a surefire way to increase abortionâ€¦",,8/7/2015 9:47,6.29695E+17,rowbrina follows,
916,No candidate mentioned,1,yes,1,Positive,1,0.6457,None of the above,0.6457,,LeeSutton4,,71,,,RT @LeahRBoss: @CarlyFiorina spanked the boys tonight. She wasn't even on my radar. Is now. #GOPDebate,,8/7/2015 9:47,6.29695E+17,,
917,Chris Christie,1,yes,1,Neutral,0,0.6369,None of the above,0.6369,,mideastcafe,,8,,,RT @indranibala: Chris Christie currently using this case to bolster his campaign for presidency. #GOPDebate https://t.co/YGMULdG8N2,,8/7/2015 9:46,6.29695E+17,"Atlanta, Georgia",Eastern Time (US & Canada)
918,Jeb Bush,1,yes,1,Negative,2,0.6548,None of the above,1,,TisMadameK,,0,,,Jeb looks like Beavis when he smiles. #GOPdebate,,8/7/2015 9:46,6.29695E+17,Liquor aisle.,Eastern Time (US & Canada)
919,No candidate mentioned,0.4208,yes,0.6487,Negative,2,0.6487,None of the above,0.4208,,wendykammarcy,,0,,,Who needs comedy shows when you have the #GOPDebate?! Meanwhile #macdebate was kinda a snore ðŸ˜´ Sorry Canada!  https://t.co/QIQvue3FSr,,8/7/2015 9:46,6.29695E+17,Toronto â€¢ NYC â€¢ Hong Kong,Eastern Time (US & Canada)
920,No candidate mentioned,0.3997,yes,0.6322,Negative,2,0.6322,LGBT issues,0.3997,,AtlBlue2,,6,,,"RT @TheBaxterBean: REMINDER: Family is important to Republican 2016 candidates, just not gay families. http://t.co/Cs0UsasSQS #GOPDebate htâ€¦",,8/7/2015 9:46,6.29695E+17,"Atlanta, GA",Eastern Time (US & Canada)
921,No candidate mentioned,1,yes,1,Negative,2,0.6782,None of the above,0.6782,,AlasdairDenvil,,0,,,"Why can't our debates be more like the Founding Fathers, and less like game shows?

http://t.co/01KulhlXSK

#GOPDebate",,8/7/2015 9:46,6.29695E+17,,
922,Scott Walker,1,yes,1,Negative,2,1,None of the above,1,,RDJtakethewheel,,0,,,@BernieSanders @ScottWalker that man did not say one intelligent thing. I mean... None of them did. #BernieSanders #GOPDebate #FeelTheBern,,8/7/2015 9:46,6.29695E+17,"Salem, OR",Arizona
923,No candidate mentioned,1,yes,1,Negative,2,1,None of the above,1,,cblakebakes,,0,,,I have a serious #GOPDebate hangover today.,,8/7/2015 9:46,6.29695E+17,Minnesota,Central Time (US & Canada)
924,No candidate mentioned,1,yes,1,Negative,2,1,None of the above,1,,CalicoGardens,,8,,,RT @cfjwagner: The 4 scariest bugs. And I don't mean GOP candidates (RIMSHOT!) http://t.co/okC1TFczwW #GOPDebate #blog #writerslife http://â€¦,,8/7/2015 9:46,6.29695E+17,,
925,No candidate mentioned,1,yes,1,Neutral,0,0.6897,None of the above,1,,RFSchatten,,1,,,RT @Marnus3: The perfect remedy for a #GOPDebate hangover is to #FF @pharris830 @mharvey816  @comebackdecade  @GlenThePlumber  @RFSchatten,,8/7/2015 9:46,6.29695E+17,"Klamath Falls, Oregon",Eastern Time (US & Canada)
926,Donald Trump,1,yes,1,Neutral,0,0.7033,FOX News or Moderators,1,,imontyt,,0,,,"@realDonaldTrump got ""trumped"" by @megynkelly #GOPDebate",,8/7/2015 9:46,6.29695E+17,"ÃœT: 43.696263,-79.555083",Eastern Time (US & Canada)
927,Ted Cruz,1,yes,1,Neutral,0,1,None of the above,1,,SEmpowermentS,,744,,,"RT @mydaughtersarmy: The debate has been hard on Ted Cruz.

#GOPDebate http://t.co/9hmr7Num6N",,8/7/2015 9:46,6.29695E+17,Vancouver WA,Arizona
928,Donald Trump,0.4025,yes,0.6344,Negative,2,0.3226,,0.2319,,zb420_,,43,,,RT @KEEMSTARx: The black guy is smart as fuck! #GOPDebate Trump should make him his VP.,,8/7/2015 9:46,6.29695E+17,"Stoned, NY - Cali Bound",Atlantic Time (Canada)
929,No candidate mentioned,1,yes,1,Positive,1,1,FOX News or Moderators,0.6703,,httptara,,0,,,I thought @megynkelly did an awesome job at the #GOPDebate personally,,8/7/2015 9:46,6.29695E+17,unt 2019,
930,Donald Trump,1,yes,1,Negative,2,0.6382,FOX News or Moderators,1,,mgmattson,,0,,,@megynkelly U disappointed me in last night's #GOPDebate. U should've asked @realDonaldTrump Q's that are pertinent 2 duties of a President.,,8/7/2015 9:46,6.29695E+17,California,Pacific Time (US & Canada)
931,Mike Huckabee,1,yes,1,Neutral,0,0.6429,Foreign Policy,0.6786,,cohnjc,,1,,,"RT @gahtbomb: Mike Huckabee: ""the purpose of the military is to kill people and break things"" #GOPDebate",,8/7/2015 9:46,6.29695E+17,"DC, Capitol Trill",
932,No candidate mentioned,1,yes,1,Neutral,0,1,Immigration,1,,hapkidobigdad,,5,,,"RT @ag_texas: Hillary Clinton's response to the #GOPdebate: those guys are ok, but can they secure thousands of votes from illegals?",,8/7/2015 9:46,6.29695E+17,,
933,Rand Paul,0.442,yes,0.6649,Negative,2,0.6649,None of the above,0.442,,Pavlova__,,67,,,RT @Writeintrump: Every time that bell rings Rand Paul's little poodle ears keep perking up.  #GOPDebate,,8/7/2015 9:46,6.29695E+17,,Amsterdam
934,Donald Trump,0.4113,yes,0.6413,Negative,2,0.3261,FOX News or Moderators,0.4113,,BWecrunchu2,,2,,,"RT @WhineNot: Rush: ""Not one of the 9 other candidates on the stage joined Megan Kelly in going after Donald Trump"" #GOPDebate",,8/7/2015 9:46,6.29695E+17,,
935,Rand Paul,0.4484,yes,0.6696,Negative,2,0.6696,None of the above,0.4484,,Pavlova__,,66,,,"RT @Writeintrump: Rand Paul's haircut is really distracting. I almost yelled ""Rand get your leash it's time for your walk.""  #GOPDebate",,8/7/2015 9:46,6.29695E+17,,Amsterdam
936,No candidate mentioned,1,yes,1,Negative,2,1,None of the above,1,,biseattlegirl,,0,,,Tired of the shills in media for Hillary.  Will henceforth be known to me as #shillary.  #GOPDebate,,8/7/2015 9:46,6.29695E+17,"Seattle, WA",
937,Ben Carson,1,yes,1,Negative,2,0.6957,Religion,1,,NakedEd,,72,,,"RT @almightygod: Ben Carson: ""God's a pretty fair guy."" I guess he's never read the Bible. #job #pharaoh #shebears  #GOPDebate",,8/7/2015 9:46,6.29695E+17,The Ether,
938,Rand Paul,1,yes,1,Negative,2,1,None of the above,1,,Pavlova__,,122,,,RT @Writeintrump: Cheap tactic by Rand Paul getting the same haircut as my poodle to distract me.  #GOPDebate,,8/7/2015 9:46,6.29695E+17,,Amsterdam
939,No candidate mentioned,0.6712,yes,1,Neutral,0,0.3706,None of the above,0.6712,,reaganisahero,,0,,,"RT â†’ theblaze: .MattWalshBlog to Republicans after #GOPDebate: ""Maybe We Should Think About Electing Someone With â€¦ http://t.co/BRx74IldWM",,8/7/2015 9:46,6.29695E+17,"Minneapolis, Minnesota ",Eastern Time (US & Canada)
940,John Kasich,1,yes,1,Negative,2,0.684,None of the above,1,,BigBigBen,,0,,,John Kasich seems like a decent guy. Pity he's a republican. #GOPDebate,,8/7/2015 9:46,6.29695E+17,Barcelona,Madrid
941,No candidate mentioned,0.4444,yes,0.6667,Neutral,0,0.3333,None of the above,0.4444,,sherships,,0,,,#GOPDebate Bingo! From @atavist https://t.co/hKEW4F0Kb2 http://t.co/pwaoz6kVOp,,8/7/2015 9:46,6.29695E+17,"NYC, NY",Central Time (US & Canada)
942,Ted Cruz,1,yes,1,Positive,1,0.6889,None of the above,0.6667,,ReneeBevevino,,19,,,RT @RMConservative: Cruz's line about #CampaignConservative cuts 2 the core of the issue with GOP &amp; also the shortcomings of #GOPDebate httâ€¦,,8/7/2015 9:46,6.29695E+17,"Katy, TX",
943,No candidate mentioned,1,yes,1,Negative,2,1,FOX News or Moderators,0.6484,,MatthewStuart,,15,,,RT @pulmyears: Official photo from the big #FoxNews #GOPDebate last night: http://t.co/9YQGzvC2qV,,8/7/2015 9:46,6.29695E+17,"Los Angeles,California.",Pacific Time (US & Canada)
944,No candidate mentioned,1,yes,1,Negative,2,1,Racial issues,0.3333,,dnvnbirch26,,0,,,Last night's #GOPDebate proved everything we already knew about the white patriarchal elitist homophobic party the GOP is.,,8/7/2015 9:46,6.29695E+17,,Eastern Time (US & Canada)
945,Donald Trump,1,yes,1,Negative,2,1,None of the above,1,,JimC146,,0,,,"""[Trump] has no integrity, no character, and no principles, and he's proud of it."" - @MattWalshBlog

Agreed 

#GOPDebate #Trump",,8/7/2015 9:46,6.29695E+17,Ohio,Eastern Time (US & Canada)
946,No candidate mentioned,1,yes,1,Negative,2,1,Religion,1,,SierraCarson,,38,,,RT @linnyitssn: Also funny how Constitution loving Republicans structurally violate the Constitution by bringing religion into politics. #Gâ€¦,,8/7/2015 9:46,6.29695E+17,Fayettechill/ 'Homa,Eastern Time (US & Canada)
947,No candidate mentioned,1,yes,1,Neutral,0,1,None of the above,1,,clairefinn54,,9,,,"RT @oaaselect: I'm a radical for Capitalism and Individual Rights looking for a heroic candidate. 

 #GOPDebate",,8/7/2015 9:46,6.29695E+17,British Isles,Amsterdam
948,No candidate mentioned,0.3943,yes,0.6279,Negative,2,0.6279,,0.2336,,alexandraheuser,,0,,,BLOWTORCH IRS!! I LIKE the sound of that!! #CriminalAbusesNOWPoised2POLICEOurHealthCare  GO Rick!!! #GOPDebate  https://t.co/ZFlcfHEe3J,,8/7/2015 9:46,6.29695E+17,America,
949,No candidate mentioned,0.3997,yes,0.6322,Neutral,0,0.6322,,0.2325,,alenesopinions,,41,,,RT @megynkelly: Who is your favorite from tonightâ€™s #GOPDebate on @FoxNews?,,8/7/2015 9:46,6.29695E+17,"Paris, TN/Philadelphia, PA",Eastern Time (US & Canada)
950,Donald Trump,0.4562,yes,0.6754,Negative,2,0.6754,None of the above,0.4562,,man_vs_liberals,,0,,,"#gopdebate the fix was in from the get-go.First off, Question about pledging support should have been addressed directly 2 @realDonaldTrump",,8/7/2015 9:46,6.29695E+17,,
951,No candidate mentioned,1,yes,1,Neutral,0,1,None of the above,1,,monu_rohila,,0,,,The First #GOPDebate: Social Media Reaction and More:  http://t.co/UH06EzXXfG #Socialmedia #SMO,,8/7/2015 9:46,6.29695E+17,"Delhi,India",Hawaii
952,Ben Carson,1,yes,1,Positive,1,1,None of the above,1,,JunoMaak,,0,,,@RealBenCarson Excellent job last night at the #GOPDebate. Class act all around. Proud to have you as a Republican candidate. #BenCarson,,8/7/2015 9:46,6.29695E+17,#NAME?,Eastern Time (US & Canada)
953,Donald Trump,1,yes,1,Negative,2,0.6742,FOX News or Moderators,0.6629,,CitizenWald,,10,,,"RT @KoryStamper: Lookups! ""Misogynist"" spiking @MerriamWebster (http://t.co/k7RBb12RLC). Trump, women, and the #GOPDebate: http://t.co/yXsjâ€¦",,8/7/2015 9:46,6.29695E+17,"Amherst, MA",Eastern Time (US & Canada)
954,No candidate mentioned,1,yes,1,Negative,2,1,Religion,0.6588,,mortalcassie,,0,,,God is not speaking to you looney tunes. How about some real questions? #GOPDebate  https://t.co/FBO00Cn461,,8/7/2015 9:46,6.29695E+17,724,Eastern Time (US & Canada)
955,Marco Rubio,1,yes,1,Positive,1,0.6582,Jobs and Economy,1,,jennylynnthomp1,,93,,,"RT @marcorubio: .@Skye820 If we're going to make this an American Century, we've got to empower small businesses. Thanks for your question â€¦",,8/7/2015 9:46,6.29695E+17,,
956,Chris Christie,1,yes,1,Negative,2,1,Religion,0.6744,,damongtaylor,,578,,,"RT @pattonoswalt: ""My God is named 'Bruce Springsteen'. Go listen to 'Jungleland' and get a fucking clue,"" -- Christie. #GOPDebate",,8/7/2015 9:46,6.29695E+17,"Chicago, IL",Central Time (US & Canada)
957,Donald Trump,1,yes,1,Neutral,0,0.693,FOX News or Moderators,1,,DanMudd,,0,,,I saw @megynkelly reach down and scratch her balls once after she picked about her 10th fight with @realDonaldTrump #GOPDebate #tcot,,8/7/2015 9:46,6.29695E+17,"Nashville, TN",Central Time (US & Canada)
958,No candidate mentioned,1,yes,1,Negative,2,0.3548,None of the above,0.6452,,NanaOxford,,66,,,RT @ThePatriot143: My winner overall of today's #GOPDebate 's is @CarlyFiorina She really stood out among ALL GOP Candidates,,8/7/2015 9:46,6.29695E+17,"Arkansas, USA",
959,No candidate mentioned,0.4267,yes,0.6532,Negative,2,0.6532,Gun Control,0.4267,,LAWriter,,0,,,Republicans Hate Gun-Free Zones But Held #GOPDebate In Gun-Free Zone  https://t.co/0rlAyowQW1,,8/7/2015 9:46,6.29695E+17,"Los Angeles, CA",Pacific Time (US & Canada)
960,No candidate mentioned,0.4204,yes,0.6484,Neutral,0,0.6484,,0.228,,nopenochange,,539,,,"RT @peddoc63: If Your embassy was attacked, which Woman would You trust?
RT for @CarlyFiorina 
Fav for @HillaryClinton  #GOPDebate http://tâ€¦",,8/7/2015 9:46,6.29695E+17,3rd world city near you,
961,No candidate mentioned,1,yes,1,Negative,2,1,None of the above,1,,tom_racine,,0,,,RT @lizadonnelly: Political nonsense last night. #GOPdebate (See all on my http://t.co/MOcgZtHBdZ site.)â€¦ https://t.co/xyaHGrr5vH,,8/7/2015 9:46,6.29695E+17,,Pacific Time (US & Canada)
962,Donald Trump,0.6711,yes,1,Negative,2,1,None of the above,1,,mch7576,,2,,,RT â€œ@TeaTraitors: #GOPDebate was still Clown Show! I'm glad Head Clown Trump helping destroy GOP. http://t.co/pRy2QPCWfuâ€â€,,8/7/2015 9:46,6.29695E+17,USA ,
963,Donald Trump,1,yes,1,Negative,2,0.7056,None of the above,0.7056,,645ciDIVA,,0,,,"You must admit, @realDonaldTrump throws #shade like #RHOA LOL! ðŸ˜‚ðŸ˜‚ðŸ˜‚ #GOPDebate  https://t.co/c9LUq1dwW3",,8/7/2015 9:46,6.29695E+17,SomeWhereSmiling ,
964,No candidate mentioned,1,yes,1,Positive,1,0.7033,None of the above,1,,KropotkinsTweet,,0,,,"So looking forward to listening to @DRShow's news roundup this morning! 
""You couldn't look away"" #GOPDebate 
http://t.co/o8rTITVGdt",,8/7/2015 9:46,6.29695E+17,"Tempe, AZ",
965,Donald Trump,0.6343,yes,1,Neutral,0,0.3657,FOX News or Moderators,1,,lovetheusaorlea,,10,,,"RT @MolonLabe1776us: This is how last night should have looked...
@megynkelly @BretBaier #GOPDebate #TCOT @realDonaldTrump http://t.co/K2TKâ€¦",,8/7/2015 9:46,6.29695E+17,USA,America/New_York
966,No candidate mentioned,1,yes,1,Neutral,0,0.6553,None of the above,1,,mralphafreak,,0,,,I don't know if I should laugh or cry after last nights #GOPDebate.,,8/7/2015 9:46,6.29695E+17,Alternate Reality,Pacific Time (US & Canada)
967,Donald Trump,1,yes,1,Negative,2,1,None of the above,1,,sher_nolen,,1,,,"RT @pillary56: There's a difference between not being politically correct and being a massive jerk, Mr. Trump #GOPDebate",,8/7/2015 9:46,6.29695E+17,"Tulsa, Oklahoma, United States",Central Time (US & Canada)
968,John Kasich,0.684,yes,1,Negative,2,1,None of the above,0.684,,ryanearldobbs,,0,,,My thoughts: Perry and Fiorina must replace Paul and Kasich in the top ten. Jindal needs to step it up and replace Christie. #GOPDebate,,8/7/2015 9:46,6.29695E+17,"Southlake, TX / Chesapeake, VA",Central Time (US & Canada)
969,Marco Rubio,1,yes,1,Positive,1,0.6753,None of the above,1,,BLUSHINGMERMAlD,,842,,,"RT @marcorubio: If I'm our nominee, we'll be the party of the future. #GOPDebate",,8/7/2015 9:46,6.29695E+17,,
970,Ted Cruz,0.4135,yes,0.643,Positive,1,0.643,Immigration,0.4135,,catchcaleb,,0,,,"@SenTedCruz had best answer of night in response to immigration. Its not stupidity, it is how both sides want it.  #GOPDebate",,8/7/2015 9:46,6.29695E+17,"California, USA",
971,No candidate mentioned,0.3877,yes,0.6227,Neutral,0,0.332,None of the above,0.3877,,rose_lundsberg,,80,,,RT @TheBloggess: Rather than watching the #GOPDebate I'm just watching @maureenjohnson live-tweet it.  I've made the right decision. https:â€¦,,8/7/2015 9:46,6.29695E+17,in the crowd,
972,Marco Rubio,1,yes,1,Positive,1,1,None of the above,1,,RekLeCounte,,0,,,Interesting #GOPDebate analysis. @marcorubio clearly excelled as conservative leader we need. Go @TeamMarco! #tcot https://t.co/pve8wuodke,,8/7/2015 9:46,6.29695E+17,Virginia,Eastern Time (US & Canada)
973,Donald Trump,1,yes,1,Negative,2,1,None of the above,1,,thwatch,,0,,,@krauthammer Sorry the downfall of Trump in last nights debate is greatly exaggerated #GOPDebate,,8/7/2015 9:46,6.29695E+17,new york,Atlantic Time (Canada)
974,Scott Walker,1,yes,1,Negative,2,0.6818,Foreign Policy,1,,Clever_Otter,,0,,,"Moderator: ""@ScottWalker,when you 'rip up the Iran deal on day 1',what then?"" Walker: ""I remember tying yellow ribbons on trees."" #GOPDebate",,8/7/2015 9:46,6.29695E+17,Earth,Mountain Time (US & Canada)
975,No candidate mentioned,1,yes,1,Negative,2,0.6771,Religion,0.6667,,LelaV89,,2,,,"RT @CCalbos: ""Tell us how god speaks to you.."" What is happening? Is this real life?  #GOPDebate",,8/7/2015 9:46,6.29695E+17,"ÃœT: 41.39073,-73.96695",Quito
976,No candidate mentioned,1,yes,1,Negative,2,1,None of the above,1,,Shelleyalee,,73,,,"RT @GusRamsey: SNL doesn't have a big enough cast to spoof this. 
#GOPDebate",,8/7/2015 9:46,6.29695E+17,Atlanta,Eastern Time (US & Canada)
977,No candidate mentioned,0.4494,yes,0.6704,Neutral,0,0.6704,Racial issues,0.2465,,STERLINGMHOLMES,,0,,,"BBCWorld: RT BBCJonSopel: In midst of #GOPDebate came big blow to BarackObama with announcement that leading Jewish Democrat, Sen. Schumer,â€¦",,8/7/2015 9:46,6.29695E+17,EARTH ,Pacific Time (US & Canada)
978,Mike Huckabee,1,yes,1,Negative,2,0.6951,None of the above,0.68,,LelaV89,,2,,,"RT @CCalbos: Huckabee: ""the military is to kill people and break things."" On behalf of military families...F you. #GOPDebate",,8/7/2015 9:46,6.29695E+17,"ÃœT: 41.39073,-73.96695",Quito
979,No candidate mentioned,0.4594,yes,0.6778,Neutral,0,0.3444,None of the above,0.4594,,dddreamcat,,18,,,RT @PerezHilton: While you were watching the #GOPDebate @HillaryClinton was taking selfies with @KimKardashian! http://t.co/hYTSDeMr64 httpâ€¦,,8/7/2015 9:46,6.29695E+17,Oregon,Pacific Time (US & Canada)
980,Ben Carson,0.6245,yes,1,Neutral,0,0.6687,None of the above,0.6687,,rusty_schroeder,,418,,,RT @RealBenCarson: My Pre #GOPDebate 'ritual'. #BC2DC16  https://t.co/agbMc4nBM5,,8/7/2015 9:46,6.29695E+17,"Texas, USA----NATIVE",Central Time (US & Canada)
